name cluster chr start end freq
cMAR-3332 3053 chr8 91334293 91334466 4
cMAR-6678 3053 chr8 91366576 91366681 4
cMAR-10933 3053 chr8 91343350 91343471 4
cMAR-11260 3053 chr8 91340391 91340558 4
cMAR-14640 3073 chr8 98707142 98707323 4
cMAR-18431 3073 chr8 98749270 98749394 4
cMAR-19008 3073 chr8 98767239 98767386 4
cMAR-19522 3073 chr8 98706462 98706637 4
cMAR-7778 3075 chr8 99147838 99148014 4
cMAR-12353 3075 chr8 99192874 99193062 4
cMAR-12413 3075 chr8 99135595 99135737 4
cMAR-15210 3075 chr8 99111092 99111287 4
cMAR-11929 3077 chr8 99861772 99861951 4
cMAR-14863 3077 chr8 99818584 99818895 4
cMAR-17599 3077 chr8 99766772 99766976 4
cMAR-18262 3077 chr8 99778680 99779035 4
cMAR-2765 3085 chr8 101689309 101689419 4
cMAR-14460 3085 chr8 101666586 101666704 4
cMAR-16835 3085 chr8 101619536 101619704 4
cMAR-19842 3085 chr8 101719249 101719655 4
cMAR-11376 3088 chr8 102833052 102833221 4
cMAR-14249 3088 chr8 102829378 102829493 4
cMAR-17934 3088 chr8 102836243 102836681 4
cMAR-20502 3088 chr8 102827940 102828681 4
cMAR-9936 3098 chr8 104508935 104509081 4
cMAR-15350 3098 chr8 104444241 104444440 4
cMAR-20213 3098 chr8 104496965 104498078 4
cMAR-20516 3098 chr8 104490671 104491542 4
cMAR-3757 3104 chr8 107336145 107336274 4
cMAR-9890 3104 chr8 107293931 107294040 4
cMAR-14365 3104 chr8 107284677 107284852 4
cMAR-19446 3104 chr8 107346939 107347108 4
cMAR-17704 3116 chr8 112689846 112690054 4
cMAR-19421 3116 chr8 112685401 112685737 4
cMAR-19748 3116 chr8 112650158 112650352 4
cMAR-19764 3116 chr8 112656148 112656344 4
cMAR-8584 3135 chr8 120250612 120250772 4
cMAR-9014 3135 chr8 120162409 120162576 4
cMAR-11435 3135 chr8 120199400 120199570 4
cMAR-16893 3135 chr8 120231457 120231627 4
cMAR-11979 3147 chr8 123514236 123514416 4
cMAR-12931 3147 chr8 123513192 123513393 4
cMAR-16265 3147 chr8 123504602 123504754 4
cMAR-18366 3147 chr8 123540895 123541017 4
cMAR-2984 3152 chr8 124567069 124567184 4
cMAR-8873 3152 chr8 124555739 124555904 4
cMAR-9261 3152 chr8 124553320 124553697 4
cMAR-16025 3152 chr8 124562777 124562996 4
cMAR-18872 3181 chr9 3301430 3301712 4
cMAR-18955 3181 chr9 3275497 3275642 4
cMAR-19495 3181 chr9 3248027 3248200 4
cMAR-19986 3181 chr9 3256988 3257209 4
cMAR-1165 3186 chr9 4834139 4834275 4
cMAR-3061 3186 chr9 4841213 4841363 4
cMAR-4201 3186 chr9 4860119 4860276 4
cMAR-16026 3186 chr9 4793085 4793231 4
cMAR-899 3191 chr9 6610190 6610367 4
cMAR-3822 3191 chr9 6587137 6587286 4
cMAR-5865 3191 chr9 6550797 6550917 4
cMAR-7879 3191 chr9 6592845 6592993 4
cMAR-4578 3192 chr9 7169794 7169897 4
cMAR-8262 3192 chr9 7128089 7128243 4
cMAR-8585 3192 chr9 7165236 7165364 4
cMAR-12630 3192 chr9 7103682 7103876 4
cMAR-9656 3195 chr9 12702268 12702446 4
cMAR-10722 3195 chr9 12707992 12708150 4
cMAR-11450 3195 chr9 12698449 12698662 4
cMAR-17903 3195 chr9 12695514 12695840 4
cMAR-4241 3196 chr9 13193162 13193320 4
cMAR-8724 3196 chr9 13143455 13143585 4
cMAR-12414 3196 chr9 13147543 13147685 4
cMAR-17822 3196 chr9 13150488 13150701 4
cMAR-3905 3202 chr9 15444600 15444713 4
cMAR-4281 3202 chr9 15459705 15459864 4
cMAR-9983 3202 chr9 15468951 15469061 4
cMAR-12066 3202 chr9 15468627 15468854 4
cMAR-1123 3222 chr9 20789367 20789479 4
cMAR-3776 3222 chr9 20820316 20820427 4
cMAR-6394 3222 chr9 20764878 20764980 4
cMAR-9034 3222 chr9 20822987 20823121 4
cMAR-477 3224 chr9 21015891 21016013 4
cMAR-884 3224 chr9 21026590 21026725 4
cMAR-4153 3224 chr9 21011585 21011702 4
cMAR-15719 3224 chr9 21008015 21008155 4
cMAR-7492 3247 chr9 34972344 34972458 4
cMAR-14080 3247 chr9 34997024 34997250 4
cMAR-18498 3247 chr9 34993197 34993450 4
cMAR-19757 3247 chr9 34971291 34971682 4
cMAR-5981 3287 chr9 74998592 74998787 4
cMAR-6762 3287 chr9 74999726 74999885 4
cMAR-15095 3287 chr9 75016250 75016442 4
cMAR-19961 3287 chr9 75017247 75017463 4
cMAR-2588 3291 chr9 76629186 76629293 4
cMAR-12753 3291 chr9 76638144 76638341 4
cMAR-17786 3291 chr9 76652479 76652690 4
cMAR-18753 3291 chr9 76637417 76637553 4
cMAR-8345 3320 chr9 91733116 91733427 4
cMAR-8787 3320 chr9 91730897 91731159 4
cMAR-10377 3320 chr9 91723855 91724996 4
cMAR-14518 3320 chr9 91757266 91757563 4
cMAR-5739 3322 chr9 92280744 92280909 4
cMAR-8656 3322 chr9 92250708 92250837 4
cMAR-8925 3322 chr9 92288119 92288285 4
cMAR-12319 3322 chr9 92242149 92242336 4
cMAR-921 3331 chr9 95458007 95458217 4
cMAR-1620 3331 chr9 95480386 95480602 4
cMAR-6487 3331 chr9 95481943 95482046 4
cMAR-10344 3331 chr9 95468826 95469054 4
cMAR-1627 3347 chr9 99218559 99218839 4
cMAR-4916 3347 chr9 99230322 99230429 4
cMAR-10642 3347 chr9 99218331 99218527 4
cMAR-15721 3347 chr9 99217947 99218297 4
cMAR-2085 3354 chr9 101476264 101476544 4
cMAR-4133 3354 chr9 101476843 101477018 4
cMAR-18282 3354 chr9 101430773 101430892 4
cMAR-19630 3354 chr9 101425449 101425632 4
cMAR-2359 3358 chr9 104126639 104126786 4
cMAR-9065 3358 chr9 104134413 104134581 4
cMAR-10760 3358 chr9 104100090 104100209 4
cMAR-11093 3358 chr9 104129643 104129848 4
cMAR-5257 3394 chr9 116207453 116207609 4
cMAR-9916 3394 chr9 116227376 116227558 4
cMAR-17898 3394 chr9 116219917 116220134 4
cMAR-19652 3394 chr9 116187691 116188061 4
cMAR-4677 3422 chr9 124493028 124493153 4
cMAR-6052 3422 chr9 124538086 124538332 4
cMAR-13543 3422 chr9 124535874 124536141 4
cMAR-17673 3422 chr9 124500084 124500291 4
cMAR-6396 3427 chr9 125236647 125237157 4
cMAR-14366 3427 chr9 125238137 125238312 4
cMAR-17639 3427 chr9 125238951 125239054 4
cMAR-20072 3427 chr9 125240674 125240911 4
cMAR-10348 3436 chr9 127339644 127339758 4
cMAR-11172 3436 chr9 127344222 127344346 4
cMAR-14901 3436 chr9 127348920 127349045 4
cMAR-14902 3436 chr9 127383426 127383551 4
cMAR-17 3446 chr9 128824070 128824178 4
cMAR-209 3446 chr9 128823745 128823897 4
cMAR-3186 3446 chr9 128803953 128804123 4
cMAR-3239 3446 chr9 128826018 128826155 4
cMAR-2859 3461 chr9 131643234 131643426 4
cMAR-10349 3461 chr9 131579497 131579649 4
cMAR-13480 3461 chr9 131582599 131582705 4
cMAR-15530 3461 chr9 131604924 131605196 4
cMAR-481 3463 chr9 132331284 132331450 4
cMAR-820 3463 chr9 132281465 132281577 4
cMAR-1150 3463 chr9 132296885 132297043 4
cMAR-6069 3463 chr9 132330111 132330505 4
cMAR-14322 3465 chr9 132989738 132989912 4
cMAR-15212 3465 chr9 132988311 132988441 4
cMAR-15972 3465 chr9 132989059 132989204 4
cMAR-19424 3465 chr9 132990870 132991038 4
cMAR-10643 3468 chr10 248900 249096 4
cMAR-14969 3468 chr10 252346 252472 4
cMAR-19620 3468 chr10 283267 283449 4
cMAR-20143 3468 chr10 277325 277580 4
cMAR-1 3492 chr10 12167699 12167804 4
cMAR-3463 3492 chr10 12149593 12149734 4
cMAR-6305 3492 chr10 12173716 12173817 4
cMAR-19867 3492 chr10 12155730 12155935 4
cMAR-10174 3499 chr10 13600241 13600353 4
cMAR-10223 3499 chr10 13613738 13613888 4
cMAR-10761 3499 chr10 13605629 13605748 4
cMAR-19621 3499 chr10 13651881 13652063 4
cMAR-1943 3509 chr10 16933081 16933190 4
cMAR-7450 3509 chr10 16947228 16947370 4
cMAR-12016 3509 chr10 16906197 16906378 4
cMAR-17851 3509 chr10 16940026 16940240 4
cMAR-4473 3515 chr10 18527585 18527707 4
cMAR-6028 3515 chr10 18551820 18551967 4
cMAR-13396 3515 chr10 18536098 18536203 4
cMAR-20395 3515 chr10 18514172 18514585 4
cMAR-456 3541 chr10 31820383 31820504 4
cMAR-3110 3541 chr10 31808988 31809139 4
cMAR-9782 3541 chr10 31810646 31810754 4
cMAR-16426 3541 chr10 31854041 31854275 4
cMAR-4917 3545 chr10 32922638 32922745 4
cMAR-8839 3545 chr10 32928087 32928284 4
cMAR-16268 3545 chr10 32929820 32930048 4
cMAR-16541 3545 chr10 32907028 32907187 4
cMAR-11160 3558 chr10 47350985 47351274 4
cMAR-15510 3558 chr10 47325446 47325785 4
cMAR-15791 3558 chr10 47348551 47348763 4
cMAR-19466 3558 chr10 47349871 47350041 4
cMAR-7126 3569 chr10 50343486 50343815 4
cMAR-10119 3569 chr10 50307138 50307324 4
cMAR-11982 3569 chr10 50307974 50308154 4
cMAR-18466 3569 chr10 50327201 50327326 4
cMAR-2384 3609 chr10 68788139 68788331 4
cMAR-9085 3609 chr10 68765881 68766083 4
cMAR-16314 3609 chr10 68786542 68786695 4
cMAR-17825 3609 chr10 68789708 68789921 4
cMAR-1034 3617 chr10 70752093 70752234 4
cMAR-15051 3617 chr10 70730100 70730291 4
cMAR-15428 3617 chr10 70743553 70743687 4
cMAR-16315 3617 chr10 70733882 70734035 4
cMAR-664 3626 chr10 72423232 72423375 4
cMAR-1918 3626 chr10 72336519 72336695 4
cMAR-2373 3626 chr10 72368203 72368365 4
cMAR-17988 3626 chr10 72375776 72375887 4
cMAR-933 3630 chr10 73122169 73122285 4
cMAR-3384 3630 chr10 73192545 73192702 4
cMAR-4617 3630 chr10 73125394 73125518 4
cMAR-17513 3630 chr10 73154251 73154451 4
cMAR-988 3631 chr10 73272923 73273030 4
cMAR-4438 3631 chr10 73275442 73275604 4
cMAR-5099 3631 chr10 73274428 73274603 4
cMAR-14537 3631 chr10 73269609 73269728 4
cMAR-687 3634 chr10 73654159 73654284 4
cMAR-2493 3634 chr10 73653133 73653268 4
cMAR-12357 3634 chr10 73631930 73632165 4
cMAR-16926 3634 chr10 73647568 73647825 4
cMAR-59 3662 chr10 86945555 86945694 4
cMAR-6335 3662 chr10 86919168 86919472 4
cMAR-9786 3662 chr10 86892125 86892233 4
cMAR-14279 3662 chr10 86890059 86890232 4
cMAR-8234 3700 chr10 96397184 96397307 4
cMAR-14878 3700 chr10 96384584 96384771 4
cMAR-15161 3700 chr10 96428626 96428755 4
cMAR-15668 3700 chr10 96420945 96421084 4
cMAR-9641 3701 chr10 96552924 96553066 4
cMAR-13569 3701 chr10 96547889 96547996 4
cMAR-16429 3701 chr10 96528024 96528180 4
cMAR-17198 3701 chr10 96561971 96562154 4
cMAR-2987 3738 chr10 102797987 102798102 4
cMAR-12359 3738 chr10 102854292 102854433 4
cMAR-14226 3738 chr10 102809890 102810062 4
cMAR-18212 3738 chr10 102812563 102812680 4
cMAR-983 3760 chr10 112427214 112427353 4
cMAR-4975 3760 chr10 112432373 112432524 4
cMAR-11238 3760 chr10 112464545 112464670 4
cMAR-13965 3760 chr10 112440531 112440698 4
cMAR-4282 3767 chr10 114299258 114299417 4
cMAR-10998 3767 chr10 114297214 114297417 4
cMAR-13253 3767 chr10 114302333 114302488 4
cMAR-15374 3767 chr10 114340601 114340734 4
cMAR-123 3814 chr11 8101483 8101620 4
cMAR-994 3814 chr11 8097712 8097830 4
cMAR-5394 3814 chr11 8100823 8101004 4
cMAR-5918 3814 chr11 8097285 8097430 4
cMAR-1759 3821 chr11 9299577 9299708 4
cMAR-6707 3821 chr11 9295249 9295407 4
cMAR-7652 3821 chr11 9283422 9283596 4
cMAR-13600 3821 chr11 9286450 9286611 4
cMAR-1991 3829 chr11 10593486 10593596 4
cMAR-2997 3829 chr11 10600914 10601062 4
cMAR-7948 3829 chr11 10629535 10629714 4
cMAR-15818 3829 chr11 10626448 10626590 4
cMAR-4714 3866 chr11 21573183 21573413 4
cMAR-10202 3866 chr11 21570759 21570946 4
cMAR-15502 3866 chr11 21560184 21560387 4
cMAR-15724 3866 chr11 21534313 21534523 4
cMAR-980 3877 chr11 28077001 28077172 4
cMAR-5683 3877 chr11 28090613 28090730 4
cMAR-6970 3877 chr11 28084626 28084815 4
cMAR-11262 3877 chr11 28094636 28094803 4
cMAR-1239 3883 chr11 31463152 31463279 4
cMAR-8235 3883 chr11 31430267 31430390 4
cMAR-13370 3883 chr11 31414799 31414956 4
cMAR-14402 3883 chr11 31433457 31433574 4
cMAR-6368 3888 chr11 32428495 32428622 4
cMAR-16649 3888 chr11 32391928 32392090 4
cMAR-17887 3888 chr11 32417572 32417680 4
cMAR-18774 3888 chr11 32389055 32389192 4
cMAR-5058 3889 chr11 32594910 32595019 4
cMAR-7793 3889 chr11 32588997 32589144 4
cMAR-12417 3889 chr11 32675883 32676025 4
cMAR-20464 3889 chr11 32641883 32642438 4
cMAR-2394 3893 chr11 33347626 33347759 4
cMAR-2887 3893 chr11 33328508 33328637 4
cMAR-14687 3893 chr11 33286607 33287518 4
cMAR-20535 3893 chr11 33353181 33354821 4
cMAR-223 3914 chr11 44130040 44130142 4
cMAR-6071 3914 chr11 44124793 44124990 4
cMAR-10014 3914 chr11 44083167 44083314 4
cMAR-10151 3914 chr11 44107692 44108251 4
cMAR-617 3918 chr11 45219567 45219763 4
cMAR-3192 3918 chr11 45224558 45224660 4
cMAR-5365 3918 chr11 45182859 45183130 4
cMAR-9412 3918 chr11 45246377 45246516 4
cMAR-849 3939 chr11 59797260 59797363 4
cMAR-13301 3939 chr11 59806367 59806835 4
cMAR-14843 3939 chr11 59795364 59795488 4
cMAR-18244 3939 chr11 59792104 59792222 4
cMAR-3128 3954 chr11 64905561 64905662 4
cMAR-13149 3954 chr11 64926709 64926914 4
cMAR-17709 3954 chr11 64874417 64874521 4
cMAR-18839 3954 chr11 64859922 64860340 4
cMAR-9643 3957 chr11 65608266 65608408 4
cMAR-11406 3957 chr11 65618242 65618369 4
cMAR-16364 3957 chr11 65607919 65608073 4
cMAR-18603 3957 chr11 65613289 65613419 4
cMAR-2731 3975 chr11 72231496 72231621 4
cMAR-7081 3975 chr11 72232873 72232982 4
cMAR-9045 3975 chr11 72230991 72231192 4
cMAR-9644 3975 chr11 72232625 72232767 4
cMAR-2862 3976 chr11 72294018 72294130 4
cMAR-11265 3976 chr11 72301801 72301968 4
cMAR-11557 3976 chr11 72294319 72294448 4
cMAR-14018 3976 chr11 72293506 72293618 4
cMAR-962 3988 chr11 74338466 74338604 4
cMAR-1604 3988 chr11 74336652 74336766 4
cMAR-15648 3988 chr11 74351380 74351588 4
cMAR-19765 3988 chr11 74345465 74345661 4
cMAR-4370 4015 chr11 83469195 83469376 4
cMAR-10259 4015 chr11 83471618 83471731 4
cMAR-15268 4015 chr11 83466701 83466832 4
cMAR-16033 4015 chr11 83459635 83459927 4
cMAR-573 4040 chr11 90214015 90214180 4
cMAR-5755 4040 chr11 90205454 90205572 4
cMAR-8624 4040 chr11 90152296 90152489 4
cMAR-18517 4040 chr11 90163307 90163434 4
cMAR-4331 4043 chr11 93182797 93182897 4
cMAR-4853 4043 chr11 93165913 93166019 4
cMAR-8280 4043 chr11 93162700 93162885 4
cMAR-8883 4043 chr11 93185685 93185817 4
cMAR-3636 4063 chr11 101039069 101039285 4
cMAR-11948 4063 chr11 101062442 101062756 4
cMAR-12176 4063 chr11 101049924 101050062 4
cMAR-16747 4063 chr11 101051417 101051582 4
cMAR-5661 4071 chr11 102949021 102949161 4
cMAR-7607 4071 chr11 102947888 102948061 4
cMAR-8237 4071 chr11 102945643 102945766 4
cMAR-17013 4071 chr11 102952009 102952184 4
cMAR-17931 4088 chr11 110136984 110137421 4
cMAR-18079 4088 chr11 110163271 110163384 4
cMAR-18354 4088 chr11 110159254 110159497 4
cMAR-20263 4088 chr11 110164339 110165239 4
cMAR-1107 4098 chr11 112059902 112060069 4
cMAR-1223 4098 chr11 112045858 112045973 4
cMAR-2625 4098 chr11 112088851 112089020 4
cMAR-13889 4098 chr11 112085299 112085465 4
cMAR-8917 4100 chr11 113410725 113410924 4
cMAR-11497 4100 chr11 113424361 113424660 4
cMAR-15356 4100 chr11 113415419 113415618 4
cMAR-17953 4100 chr11 113412550 113412880 4
cMAR-7750 4101 chr11 113748254 113748371 4
cMAR-7961 4101 chr11 113736618 113736827 4
cMAR-12178 4101 chr11 113738259 113738397 4
cMAR-12262 4101 chr11 113747529 113747715 4
cMAR-4253 4102 chr11 113799241 113799419 4
cMAR-5081 4102 chr11 113827231 113827362 4
cMAR-5543 4102 chr11 113809107 113809222 4
cMAR-18443 4102 chr11 113807947 113808071 4
cMAR-492 4126 chr11 122783051 122783227 4
cMAR-4275 4126 chr11 122809746 122809885 4
cMAR-8320 4126 chr11 122789098 122789315 4
cMAR-14326 4126 chr11 122808065 122808181 4
cMAR-7027 4144 chr11 128768113 128768276 4
cMAR-13867 4144 chr11 128772771 128772992 4
cMAR-13966 4144 chr11 128810457 128810624 4
cMAR-17837 4144 chr11 128839124 128840192 4
cMAR-2945 4146 chr11 128978765 128978928 4
cMAR-8209 4146 chr11 128980548 128980763 4
cMAR-11560 4146 chr11 128974046 128974175 4
cMAR-16848 4146 chr11 128970193 128970446 4
cMAR-6589 4157 chr11 133925734 133925968 4
cMAR-11488 4157 chr11 133937373 133937501 4
cMAR-19396 4157 chr11 133937805 133937971 4
cMAR-20296 4157 chr11 133920175 133921131 4
cMAR-1566 4173 chr12 3017396 3017534 4
cMAR-4335 4173 chr12 3040102 3040262 4
cMAR-7881 4173 chr12 3037965 3038113 4
cMAR-7922 4173 chr12 2994760 2994998 4
cMAR-1904 4234 chr12 25204085 25204301 4
cMAR-10121 4234 chr12 25227232 25227418 4
cMAR-14570 4234 chr12 25215430 25215609 4
cMAR-20246 4234 chr12 25209626 25209917 4
cMAR-3309 4243 chr12 27308336 27308474 4
cMAR-6284 4243 chr12 27317334 27317460 4
cMAR-8597 4243 chr12 27312548 27312676 4
cMAR-15103 4243 chr12 27317894 27318022 4
cMAR-1112 4253 chr12 32607955 32608100 4
cMAR-10736 4253 chr12 32576256 32576454 4
cMAR-16202 4253 chr12 32633544 32633694 4
cMAR-19643 4253 chr12 32619692 32619876 4
cMAR-273 4278 chr12 47878966 47879119 4
cMAR-365 4278 chr12 47865041 47865180 4
cMAR-2193 4278 chr12 47846655 47846812 4
cMAR-10942 4278 chr12 47846333 47846454 4
cMAR-3896 4282 chr12 48679655 48679843 4
cMAR-15453 4282 chr12 48660354 48660623 4
cMAR-17733 4282 chr12 48695982 48696191 4
cMAR-18405 4282 chr12 48679031 48679154 4
cMAR-4829 4289 chr12 49633425 49633552 4
cMAR-14609 4289 chr12 49643220 49643340 4
cMAR-16515 4289 chr12 49635841 49635999 4
cMAR-16973 4289 chr12 49635097 49635270 4
cMAR-2527 4299 chr12 51462308 51462459 4
cMAR-4754 4299 chr12 51469611 51469800 4
cMAR-13840 4299 chr12 51489697 51489917 4
cMAR-15332 4299 chr12 51457345 51457543 4
cMAR-1074 4308 chr12 53158578 53158688 4
cMAR-2499 4308 chr12 53161267 53161387 4
cMAR-4664 4308 chr12 53123775 53123879 4
cMAR-15009 4308 chr12 53160133 53160323 4
cMAR-2592 4320 chr12 55969473 55969580 4
cMAR-5875 4320 chr12 55957964 55958084 4
cMAR-8395 4320 chr12 56025040 56025165 4
cMAR-14474 4320 chr12 55992095 55992213 4
cMAR-1690 4339 chr12 64414883 64414999 4
cMAR-4296 4339 chr12 64418862 64419101 4
cMAR-16547 4339 chr12 64425035 64425194 4
cMAR-19133 4339 chr12 64409950 64410102 4
cMAR-523 4356 chr12 69812769 69812885 4
cMAR-5013 4356 chr12 69756475 69756670 4
cMAR-14046 4356 chr12 69795123 69795348 4
cMAR-17371 4356 chr12 69755380 69755667 4
cMAR-6900 4357 chr12 69909946 69910080 4
cMAR-7338 4357 chr12 69886864 69886976 4
cMAR-7852 4357 chr12 69895366 69895484 4
cMAR-13311 4357 chr12 69903642 69903850 4
cMAR-1605 4371 chr12 76053201 76053353 4
cMAR-8733 4371 chr12 76050525 76050655 4
cMAR-18918 4371 chr12 76053767 76053910 4
cMAR-19134 4371 chr12 76060134 76060286 4
cMAR-4644 4373 chr12 76848228 76848394 4
cMAR-9198 4373 chr12 76859543 76859645 4
cMAR-11410 4373 chr12 76860280 76860407 4
cMAR-19963 4373 chr12 76850844 76851277 4
cMAR-2939 4388 chr12 82389814 82389928 4
cMAR-4049 4388 chr12 82386820 82386974 4
cMAR-7659 4388 chr12 82399285 82399401 4
cMAR-13185 4388 chr12 82398792 82398946 4
cMAR-3892 4390 chr12 84867028 84867197 4
cMAR-12773 4390 chr12 84891827 84892123 4
cMAR-14065 4390 chr12 84863436 84863605 4
cMAR-19827 4390 chr12 84883851 84884052 4
cMAR-3600 4398 chr12 89491930 89492127 4
cMAR-6460 4398 chr12 89523819 89524281 4
cMAR-8994 4398 chr12 89497166 89497366 4
cMAR-17868 4398 chr12 89523039 89523794 4
cMAR-5426 4451 chr12 104844467 104844626 4
cMAR-12373 4451 chr12 104805153 104805341 4
cMAR-14332 4451 chr12 104886279 104886453 4
cMAR-15684 4451 chr12 104756934 104758116 4
cMAR-2959 4454 chr12 106340824 106341004 4
cMAR-6034 4454 chr12 106335637 106335833 4
cMAR-8626 4454 chr12 106336026 106336219 4
cMAR-16174 4454 chr12 106321484 106321708 4
cMAR-2398 4469 chr12 109456116 109456323 4
cMAR-8149 4469 chr12 109427467 109427589 4
cMAR-11989 4469 chr12 109451593 109451773 4
cMAR-16088 4469 chr12 109469511 109469732 4
cMAR-8888 4473 chr12 110492004 110492136 4
cMAR-9527 4473 chr12 110492989 110493235 4
cMAR-16652 4473 chr12 110538139 110538301 4
cMAR-17285 4473 chr12 110551784 110551971 4
cMAR-2231 4479 chr12 111890035 111890150 4
cMAR-7718 4479 chr12 111885905 111886051 4
cMAR-9415 4479 chr12 111888483 111888622 4
cMAR-18497 4479 chr12 111888883 111889009 4
cMAR-2057 4510 chr12 121263804 121263943 4
cMAR-10231 4510 chr12 121248601 121248751 4
cMAR-13039 4510 chr12 121217132 121217284 4
cMAR-13151 4510 chr12 121253270 121253475 4
cMAR-1557 4512 chr12 121442154 121442354 4
cMAR-2095 4512 chr12 121439855 121440079 4
cMAR-15377 4512 chr12 121444187 121444320 4
cMAR-16236 4512 chr12 121445271 121445422 4
cMAR-1189 4519 chr12 122490457 122490571 4
cMAR-9252 4519 chr12 122483448 122483585 4
cMAR-11411 4519 chr12 122515104 122515231 4
cMAR-16598 4519 chr12 122508215 122508456 4
cMAR-1841 4526 chr12 123327424 123327584 4
cMAR-3534 4526 chr12 123327890 123328050 4
cMAR-10485 4526 chr12 123326147 123326340 4
cMAR-19563 4526 chr12 123328729 123328907 4
cMAR-566 4530 chr12 123747605 123747733 4
cMAR-7661 4530 chr12 123724648 123724764 4
cMAR-10698 4530 chr12 123783945 123784181 4
cMAR-16902 4530 chr12 123748573 123748743 4
cMAR-19981 4546 chr13 23338336 23340518 4
cMAR-20253 4546 chr13 23336902 23338074 4
cMAR-20367 4546 chr13 23333367 23336841 4
cMAR-20509 4546 chr13 23330136 23333346 4
cMAR-6901 4569 chr13 32178174 32178442 4
cMAR-10867 4569 chr13 32147270 32147390 4
cMAR-11934 4569 chr13 32155489 32155668 4
cMAR-12612 4569 chr13 32117332 32117477 4
cMAR-7276 4570 chr13 32274832 32274999 4
cMAR-10017 4570 chr13 32267215 32267362 4
cMAR-14091 4570 chr13 32276455 32276568 4
cMAR-20002 4570 chr13 32295198 32295645 4
cMAR-14189 4609 chr13 45492145 45492259 4
cMAR-15054 4609 chr13 45518907 45519098 4
cMAR-17346 4609 chr13 45516132 45516322 4
cMAR-17473 4609 chr13 45480100 45480297 4
cMAR-8889 4626 chr13 51378235 51378466 4
cMAR-11907 4626 chr13 51389315 51389449 4
cMAR-17411 4626 chr13 51395294 51395487 4
cMAR-17762 4626 chr13 51374232 51374442 4
cMAR-6873 4681 chr13 102644906 102645013 4
cMAR-7029 4681 chr13 102643220 102643383 4
cMAR-7368 4681 chr13 102622875 102623044 4
cMAR-11571 4681 chr13 102637071 102637243 4
cMAR-6777 4689 chr14 20356589 20356695 4
cMAR-7342 4689 chr14 20295306 20295530 4
cMAR-11055 4689 chr14 20311553 20311757 4
cMAR-14143 4689 chr14 20313463 20313804 4
cMAR-554 4702 chr14 23556860 23556960 4
cMAR-1995 4702 chr14 23562307 23562417 4
cMAR-5307 4702 chr14 23532565 23532677 4
cMAR-19077 4702 chr14 23577153 23577453 4
cMAR-2682 4716 chr14 32149890 32150045 4
cMAR-5398 4716 chr14 32117119 32117300 4
cMAR-11738 4716 chr14 32090609 32092846 4
cMAR-18609 4716 chr14 32093092 32094395 4
cMAR-1005 4770 chr14 52666369 52666498 4
cMAR-1305 4770 chr14 52633824 52633953 4
cMAR-1322 4770 chr14 52632150 52632315 4
cMAR-1828 4770 chr14 52653065 52653318 4
cMAR-2990 4774 chr14 53072591 53072706 4
cMAR-4245 4774 chr14 53058471 53058629 4
cMAR-12375 4774 chr14 53062939 53063221 4
cMAR-19644 4774 chr14 53046768 53046952 4
cMAR-855 4777 chr14 54776412 54776546 4
cMAR-1226 4777 chr14 54748813 54748928 4
cMAR-11647 4777 chr14 54770096 54770226 4
cMAR-17773 4777 chr14 54702060 54702586 4
cMAR-2149 4807 chr14 62980867 62981277 4
cMAR-9417 4807 chr14 63001324 63001463 4
cMAR-10770 4807 chr14 63006358 63006477 4
