group	group_name	seqnames	start	end	width	strand	element_accelerated_ranking_name
2562	NA	chr4	181691777	181691849	73	*	ncAvAR-2562
2562	NA	chr4	181691759	181691774	16	*	ncAvAR-2562
2564	NA	chr6	98343483	98343492	10	*	ncAvAR-2564
2564	NA	chr6	98343469	98343475	7	*	ncAvAR-2564
2564	NA	chr6	98343326	98343463	138	*	ncAvAR-2564
2564	NA	chr6	98343013	98343321	309	*	ncAvAR-2564
2564	NA	chr6	98342972	98343010	39	*	ncAvAR-2564
2564	NA	chr6	98342948	98342971	24	*	ncAvAR-2564
2565	NA	chr13	79754123	79754216	94	*	ncAvAR-2565
2565	NA	chr13	79753995	79754122	128	*	ncAvAR-2565
2565	NA	chr13	79753974	79753993	20	*	ncAvAR-2565
2565	NA	chr13	79753948	79753972	25	*	ncAvAR-2565
2565	NA	chr13	79753701	79753947	247	*	ncAvAR-2565
2566	NA	chr1	214006033	214006136	104	*	ncAvAR-2566
2566	NA	chr1	214006000	214006032	33	*	ncAvAR-2566
2566	NA	chr1	214005987	214005999	13	*	ncAvAR-2566
2566	NA	chr1	214005710	214005931	222	*	ncAvAR-2566
2566	NA	chr1	214005697	214005709	13	*	ncAvAR-2566
2566	NA	chr1	214005629	214005694	66	*	ncAvAR-2566
2566	NA	chr1	214005607	214005628	22	*	ncAvAR-2566
2566	NA	chr1	214005572	214005596	25	*	ncAvAR-2566
2566	NA	chr1	214005551	214005566	16	*	ncAvAR-2566
2567	NA	chr6	170433374	170433389	16	*	ncAvAR-2567
2567	NA	chr6	170433321	170433373	53	*	ncAvAR-2567
2567	NA	chr6	170433301	170433320	20	*	ncAvAR-2567
2567	NA	chr6	170433284	170433300	17	*	ncAvAR-2567
2567	NA	chr6	170433274	170433283	10	*	ncAvAR-2567
2567	NA	chr6	170433250	170433273	24	*	ncAvAR-2567
2567	NA	chr6	170433230	170433247	18	*	ncAvAR-2567
2567	NA	chr6	170433211	170433229	19	*	ncAvAR-2567
2567	NA	chr6	170433196	170433210	15	*	ncAvAR-2567
2567	NA	chr6	170433165	170433195	31	*	ncAvAR-2567
2567	NA	chr6	170433155	170433161	7	*	ncAvAR-2567
2567	NA	chr6	170433098	170433154	57	*	ncAvAR-2567
2568	NA	chr15	60227380	60227409	30	*	ncAvAR-2568
2568	NA	chr15	60227366	60227378	13	*	ncAvAR-2568
2568	NA	chr15	60227341	60227364	24	*	ncAvAR-2568
2568	NA	chr15	60227328	60227339	12	*	ncAvAR-2568
2568	NA	chr15	60227246	60227327	82	*	ncAvAR-2568
2568	NA	chr15	60226884	60227245	362	*	ncAvAR-2568
2569	NA	chr2	44009176	44009184	9	*	ncAvAR-2569
2569	NA	chr2	44009191	44009200	10	*	ncAvAR-2569
2569	NA	chr2	44009202	44009312	111	*	ncAvAR-2569
2569	NA	chr2	44009313	44009436	124	*	ncAvAR-2569
2569	NA	chr2	44009438	44009607	170	*	ncAvAR-2569
2569	NA	chr2	44009608	44009629	22	*	ncAvAR-2569
2569	NA	chr2	44009630	44009655	26	*	ncAvAR-2569
2569	NA	chr2	44009656	44009689	34	*	ncAvAR-2569
2569	NA	chr2	44009691	44009697	7	*	ncAvAR-2569
2570	NA	chr6	97123823	97124053	231	*	ncAvAR-2570
2570	NA	chr6	97123701	97123822	122	*	ncAvAR-2570
2570	NA	chr6	97123519	97123694	176	*	ncAvAR-2570
2571	NA	chr10	75907517	75907636	120	*	ncAvAR-2571
2571	NA	chr10	75907136	75907514	379	*	ncAvAR-2571
2572	NA	chr18	75363695	75363775	81	*	ncAvAR-2572
2572	NA	chr18	75363678	75363688	11	*	ncAvAR-2572
2572	NA	chr18	75363528	75363677	150	*	ncAvAR-2572
2572	NA	chr18	75363090	75363527	438	*	ncAvAR-2572
2572	NA	chr18	75362972	75363089	118	*	ncAvAR-2572
2572	NA	chr18	75362952	75362971	20	*	ncAvAR-2572
2572	NA	chr18	75362885	75362950	66	*	ncAvAR-2572
2572	NA	chr18	75362799	75362884	86	*	ncAvAR-2572
2572	NA	chr18	75362764	75362798	35	*	ncAvAR-2572
2572	NA	chr18	75362752	75362763	12	*	ncAvAR-2572
2572	NA	chr18	75362740	75362748	9	*	ncAvAR-2572
2572	NA	chr18	75362723	75362735	13	*	ncAvAR-2572
2573	NA	chr2	23631295	23631318	24	*	ncAvAR-2573
2573	NA	chr2	23631319	23631357	39	*	ncAvAR-2573
2573	NA	chr2	23631358	23631543	186	*	ncAvAR-2573
2573	NA	chr2	23631548	23631566	19	*	ncAvAR-2573
2573	NA	chr2	23631567	23631577	11	*	ncAvAR-2573
2573	NA	chr2	23631578	23631587	10	*	ncAvAR-2573
2573	NA	chr2	23631588	23631634	47	*	ncAvAR-2573
2573	NA	chr2	23631636	23631643	8	*	ncAvAR-2573
2573	NA	chr2	23631644	23631722	79	*	ncAvAR-2573
2573	NA	chr2	23631723	23631745	23	*	ncAvAR-2573
2573	NA	chr2	23631746	23631776	31	*	ncAvAR-2573
2574	NA	chr19	30108217	30108344	128	*	ncAvAR-2574
2574	NA	chr19	30108346	30108456	111	*	ncAvAR-2574
2574	NA	chr19	30108460	30108553	94	*	ncAvAR-2574
2574	NA	chr19	30108558	30108643	86	*	ncAvAR-2574
2574	NA	chr19	30108644	30108755	112	*	ncAvAR-2574
2575	NA	chr13	79288326	79288335	10	*	ncAvAR-2575
2575	NA	chr13	79287954	79288325	372	*	ncAvAR-2575
2575	NA	chr13	79287802	79287952	151	*	ncAvAR-2575
2576	NA	chr5	174384429	174384441	13	*	ncAvAR-2576
2576	NA	chr5	174384442	174384479	38	*	ncAvAR-2576
2576	NA	chr5	174384480	174384518	39	*	ncAvAR-2576
2576	NA	chr5	174384529	174384549	21	*	ncAvAR-2576
2576	NA	chr5	174384562	174384590	29	*	ncAvAR-2576
2576	NA	chr5	174384591	174384619	29	*	ncAvAR-2576
2576	NA	chr5	174384620	174384775	156	*	ncAvAR-2576
2576	NA	chr5	174384777	174384788	12	*	ncAvAR-2576
2576	NA	chr5	174384789	174384957	169	*	ncAvAR-2576
2576	NA	chr5	174384968	174384986	19	*	ncAvAR-2576
2577	NA	chr8	99243662	99243671	10	*	ncAvAR-2577
2577	NA	chr8	99243674	99243728	55	*	ncAvAR-2577
2577	NA	chr8	99243731	99243750	20	*	ncAvAR-2577
2577	NA	chr8	99243752	99243888	137	*	ncAvAR-2577
2577	NA	chr8	99243890	99243908	19	*	ncAvAR-2577
2577	NA	chr8	99243909	99244200	292	*	ncAvAR-2577
2578	NA	chr12	17984154	17984166	13	*	ncAvAR-2578
2578	NA	chr12	17984171	17984281	111	*	ncAvAR-2578
2578	NA	chr12	17984282	17984570	289	*	ncAvAR-2578
2578	NA	chr12	17984571	17984646	76	*	ncAvAR-2578
2578	NA	chr12	17984647	17984659	13	*	ncAvAR-2578
2578	NA	chr12	17984660	17984671	12	*	ncAvAR-2578
2579	NA	chr15	36029879	36030241	363	*	ncAvAR-2579
2579	NA	chr15	36029709	36029869	161	*	ncAvAR-2579
2579	NA	chr15	36029694	36029705	12	*	ncAvAR-2579
2580	NA	chrX	25050561	25050571	11	*	ncAvAR-2580
2580	NA	chrX	25050542	25050560	19	*	ncAvAR-2580
2580	NA	chrX	25050050	25050540	491	*	ncAvAR-2580
2581	NA	chr13	71660511	71660529	19	*	ncAvAR-2581
2581	NA	chr13	71660499	71660510	12	*	ncAvAR-2581
2581	NA	chr13	71660460	71660494	35	*	ncAvAR-2581
2581	NA	chr13	71660443	71660459	17	*	ncAvAR-2581
2581	NA	chr13	71660407	71660442	36	*	ncAvAR-2581
2581	NA	chr13	71660389	71660402	14	*	ncAvAR-2581
2581	NA	chr13	71660371	71660388	18	*	ncAvAR-2581
2581	NA	chr13	71660353	71660370	18	*	ncAvAR-2581
2581	NA	chr13	71660311	71660352	42	*	ncAvAR-2581
2581	NA	chr13	71660122	71660310	189	*	ncAvAR-2581
2581	NA	chr13	71660049	71660120	72	*	ncAvAR-2581
2581	NA	chr13	71660021	71660048	28	*	ncAvAR-2581
2582	NA	chr8	115541757	115541764	8	*	ncAvAR-2582
2582	NA	chr8	115541770	115541804	35	*	ncAvAR-2582
2582	NA	chr8	115541810	115541824	15	*	ncAvAR-2582
2582	NA	chr8	115541825	115541857	33	*	ncAvAR-2582
2582	NA	chr8	115541858	115541871	14	*	ncAvAR-2582
2582	NA	chr8	115541874	115541895	22	*	ncAvAR-2582
2582	NA	chr8	115541896	115541910	15	*	ncAvAR-2582
2582	NA	chr8	115541911	115542132	222	*	ncAvAR-2582
2582	NA	chr8	115542142	115542179	38	*	ncAvAR-2582
2582	NA	chr8	115542180	115542198	19	*	ncAvAR-2582
2582	NA	chr8	115542201	115542305	105	*	ncAvAR-2582
2582	NA	chr8	115542306	115542307	2	*	ncAvAR-2582
2583	NA	chr20	52763951	52763961	11	*	ncAvAR-2583
2583	NA	chr20	52763937	52763950	14	*	ncAvAR-2583
2583	NA	chr20	52763455	52763936	482	*	ncAvAR-2583
2583	NA	chr20	52763430	52763453	24	*	ncAvAR-2583
2583	NA	chr20	52763426	52763428	3	*	ncAvAR-2583
2584	NA	chr2	175234148	175234189	42	*	ncAvAR-2584
2584	NA	chr2	175234192	175234235	44	*	ncAvAR-2584
2584	NA	chr2	175234236	175234370	135	*	ncAvAR-2584
2584	NA	chr2	175234371	175234413	43	*	ncAvAR-2584
2584	NA	chr2	175234415	175234477	63	*	ncAvAR-2584
2584	NA	chr2	175234484	175234490	7	*	ncAvAR-2584
2584	NA	chr2	175234507	175234544	38	*	ncAvAR-2584
2584	NA	chr2	175234549	175234560	12	*	ncAvAR-2584
2584	NA	chr2	175234561	175234584	24	*	ncAvAR-2584
2584	NA	chr2	175234585	175234684	100	*	ncAvAR-2584
2585	NA	chr8	64700451	64700456	6	*	ncAvAR-2585
2585	NA	chr8	64700457	64700466	10	*	ncAvAR-2585
2585	NA	chr8	64700470	64700522	53	*	ncAvAR-2585
2585	NA	chr8	64700523	64700574	52	*	ncAvAR-2585
2585	NA	chr8	64700576	64700802	227	*	ncAvAR-2585
2585	NA	chr8	64700803	64700923	121	*	ncAvAR-2585
2585	NA	chr8	64700945	64700958	14	*	ncAvAR-2585
2585	NA	chr8	64700959	64701224	266	*	ncAvAR-2585
2585	NA	chr8	64701228	64701255	28	*	ncAvAR-2585
2585	NA	chr8	64701256	64701277	22	*	ncAvAR-2585
2585	NA	chr8	64701278	64701317	40	*	ncAvAR-2585
2585	NA	chr8	64701318	64701374	57	*	ncAvAR-2585
2585	NA	chr8	64701375	64701528	154	*	ncAvAR-2585
2586	NA	chr1	243733114	243733115	2	*	ncAvAR-2586
2586	NA	chr1	243733096	243733112	17	*	ncAvAR-2586
2586	NA	chr1	243733068	243733095	28	*	ncAvAR-2586
2586	NA	chr1	243732658	243733067	410	*	ncAvAR-2586
2586	NA	chr1	243732628	243732642	15	*	ncAvAR-2586
2586	NA	chr1	243732600	243732627	28	*	ncAvAR-2586
2586	NA	chr1	243732593	243732599	7	*	ncAvAR-2586
2586	NA	chr1	243732585	243732592	8	*	ncAvAR-2586
2586	NA	chr1	243732577	243732582	6	*	ncAvAR-2586
2587	NA	chr2	146950841	146950843	3	*	ncAvAR-2587
2587	NA	chr2	146950844	146950921	78	*	ncAvAR-2587
2587	NA	chr2	146950933	146950952	20	*	ncAvAR-2587
2587	NA	chr2	146950964	146951190	227	*	ncAvAR-2587
2587	NA	chr2	146951192	146951268	77	*	ncAvAR-2587
2587	NA	chr2	146951270	146951282	13	*	ncAvAR-2587
2587	NA	chr2	146951285	146951318	34	*	ncAvAR-2587
2587	NA	chr2	146951320	146951360	41	*	ncAvAR-2587
2587	NA	chr2	146951361	146951373	13	*	ncAvAR-2587
2587	NA	chr2	146951380	146951407	28	*	ncAvAR-2587
2587	NA	chr2	146951409	146951412	4	*	ncAvAR-2587
2588	NA	chr3	138977154	138977154	1	*	ncAvAR-2588
2588	NA	chr3	138977155	138977181	27	*	ncAvAR-2588
2588	NA	chr3	138977182	138977201	20	*	ncAvAR-2588
2588	NA	chr3	138977221	138977248	28	*	ncAvAR-2588
2588	NA	chr3	138977249	138977306	58	*	ncAvAR-2588
2588	NA	chr3	138977307	138977368	62	*	ncAvAR-2588
2588	NA	chr3	138977369	138977543	175	*	ncAvAR-2588
2588	NA	chr3	138977545	138977549	5	*	ncAvAR-2588
2588	NA	chr3	138977551	138977591	41	*	ncAvAR-2588
2588	NA	chr3	138977593	138977601	9	*	ncAvAR-2588
2588	NA	chr3	138977602	138977619	18	*	ncAvAR-2588
2588	NA	chr3	138977621	138977644	24	*	ncAvAR-2588
2589	NA	chr5	167353211	167353305	95	*	ncAvAR-2589
2589	NA	chr5	167353191	167353210	20	*	ncAvAR-2589
2589	NA	chr5	167353171	167353190	20	*	ncAvAR-2589
2589	NA	chr5	167353159	167353170	12	*	ncAvAR-2589
2589	NA	chr5	167352906	167353155	250	*	ncAvAR-2589
2589	NA	chr5	167352859	167352904	46	*	ncAvAR-2589
2589	NA	chr5	167352826	167352847	22	*	ncAvAR-2589
2589	NA	chr5	167352763	167352821	59	*	ncAvAR-2589
2590	NA	chr12	130251932	130251954	23	*	ncAvAR-2590
2590	NA	chr12	130251896	130251931	36	*	ncAvAR-2590
2590	NA	chr12	130251878	130251894	17	*	ncAvAR-2590
2590	NA	chr12	130251699	130251875	177	*	ncAvAR-2590
2590	NA	chr12	130251686	130251698	13	*	ncAvAR-2590
2590	NA	chr12	130251608	130251680	73	*	ncAvAR-2590
2590	NA	chr12	130251565	130251607	43	*	ncAvAR-2590
2590	NA	chr12	130251534	130251564	31	*	ncAvAR-2590
2590	NA	chr12	130251449	130251533	85	*	ncAvAR-2590
2590	NA	chr12	130251434	130251447	14	*	ncAvAR-2590
2591	NA	chr6	170244374	170244374	1	*	ncAvAR-2591
2591	NA	chr6	170244264	170244368	105	*	ncAvAR-2591
2591	NA	chr6	170244237	170244263	27	*	ncAvAR-2591
2591	NA	chr6	170244212	170244236	25	*	ncAvAR-2591
2591	NA	chr6	170244135	170244211	77	*	ncAvAR-2591
2591	NA	chr6	170244126	170244134	9	*	ncAvAR-2591
2591	NA	chr6	170244115	170244125	11	*	ncAvAR-2591
2591	NA	chr6	170244104	170244114	11	*	ncAvAR-2591
2591	NA	chr6	170244093	170244103	11	*	ncAvAR-2591
2591	NA	chr6	170244080	170244092	13	*	ncAvAR-2591
2591	NA	chr6	170243946	170244079	134	*	ncAvAR-2591
2591	NA	chr6	170243916	170243945	30	*	ncAvAR-2591
2591	NA	chr6	170243862	170243915	54	*	ncAvAR-2591
2591	NA	chr6	170243850	170243861	12	*	ncAvAR-2591
2592	NA	chr20	39630273	39630282	10	*	ncAvAR-2592
2592	NA	chr20	39630288	39630298	11	*	ncAvAR-2592
2592	NA	chr20	39630299	39630351	53	*	ncAvAR-2592
2592	NA	chr20	39630352	39630372	21	*	ncAvAR-2592
2592	NA	chr20	39630373	39630392	20	*	ncAvAR-2592
2592	NA	chr20	39630393	39630452	60	*	ncAvAR-2592
2592	NA	chr20	39630453	39630628	176	*	ncAvAR-2592
2592	NA	chr20	39630632	39630661	30	*	ncAvAR-2592
2593	NA	chr10	102264343	102264538	196	*	ncAvAR-2593
2593	NA	chr10	102264539	102264639	101	*	ncAvAR-2593
2593	NA	chr10	102264640	102264802	163	*	ncAvAR-2593
2593	NA	chr10	102264803	102264828	26	*	ncAvAR-2593
2593	NA	chr10	102264830	102264868	39	*	ncAvAR-2593
2593	NA	chr10	102264871	102264879	9	*	ncAvAR-2593
2593	NA	chr10	102264880	102264881	2	*	ncAvAR-2593
2594	NA	chr1	90841402	90841422	21	*	ncAvAR-2594
2594	NA	chr1	90841109	90841401	293	*	ncAvAR-2594
2594	NA	chr1	90841092	90841108	17	*	ncAvAR-2594
2594	NA	chr1	90840953	90841082	130	*	ncAvAR-2594
2594	NA	chr1	90840904	90840952	49	*	ncAvAR-2594
2594	NA	chr1	90840869	90840897	29	*	ncAvAR-2594
2595	NA	chr8	59282351	59282402	52	*	ncAvAR-2595
2595	NA	chr8	59282403	59282650	248	*	ncAvAR-2595
2595	NA	chr8	59282652	59282679	28	*	ncAvAR-2595
2595	NA	chr8	59282680	59282713	34	*	ncAvAR-2595
2595	NA	chr8	59282714	59282765	52	*	ncAvAR-2595
2595	NA	chr8	59282767	59282859	93	*	ncAvAR-2595
2595	NA	chr8	59282860	59282884	25	*	ncAvAR-2595
2596	NA	chr15	36596074	36596107	34	*	ncAvAR-2596
2596	NA	chr15	36596061	36596068	8	*	ncAvAR-2596
2596	NA	chr15	36595768	36596059	292	*	ncAvAR-2596
2596	NA	chr15	36595669	36595766	98	*	ncAvAR-2596
2596	NA	chr15	36595664	36595668	5	*	ncAvAR-2596
2596	NA	chr15	36595588	36595663	76	*	ncAvAR-2596
2596	NA	chr15	36595557	36595573	17	*	ncAvAR-2596
2596	NA	chr15	36595529	36595537	9	*	ncAvAR-2596
2596	NA	chr15	36595520	36595523	4	*	ncAvAR-2596
2597	NA	chr2	18976519	18976546	28	*	ncAvAR-2597
2597	NA	chr2	18976547	18976602	56	*	ncAvAR-2597
2597	NA	chr2	18976608	18976679	72	*	ncAvAR-2597
2597	NA	chr2	18976686	18976805	120	*	ncAvAR-2597
2597	NA	chr2	18976806	18976938	133	*	ncAvAR-2597
2598	NA	chr1	119327698	119327713	16	*	ncAvAR-2598
2598	NA	chr1	119327680	119327697	18	*	ncAvAR-2598
2598	NA	chr1	119327667	119327678	12	*	ncAvAR-2598
2598	NA	chr1	119327637	119327664	28	*	ncAvAR-2598
2598	NA	chr1	119327621	119327635	15	*	ncAvAR-2598
2598	NA	chr1	119327609	119327620	12	*	ncAvAR-2598
2598	NA	chr1	119327598	119327607	10	*	ncAvAR-2598
2598	NA	chr1	119327571	119327596	26	*	ncAvAR-2598
2598	NA	chr1	119327443	119327570	128	*	ncAvAR-2598
2598	NA	chr1	119327428	119327442	15	*	ncAvAR-2598
2598	NA	chr1	119327409	119327427	19	*	ncAvAR-2598
2598	NA	chr1	119327355	119327396	42	*	ncAvAR-2598
2599	NA	chr2	103293113	103293121	9	*	ncAvAR-2599
2599	NA	chr2	103293127	103293141	15	*	ncAvAR-2599
2599	NA	chr2	103293146	103293193	48	*	ncAvAR-2599
2599	NA	chr2	103293194	103293219	26	*	ncAvAR-2599
2599	NA	chr2	103293220	103293256	37	*	ncAvAR-2599
2599	NA	chr2	103293260	103293364	105	*	ncAvAR-2599
2599	NA	chr2	103293367	103293421	55	*	ncAvAR-2599
2599	NA	chr2	103293422	103293515	94	*	ncAvAR-2599
2599	NA	chr2	103293516	103293536	21	*	ncAvAR-2599
2599	NA	chr2	103293538	103293555	18	*	ncAvAR-2599
2599	NA	chr2	103293556	103293625	70	*	ncAvAR-2599
2599	NA	chr2	103293627	103293631	5	*	ncAvAR-2599
2599	NA	chr2	103293633	103293675	43	*	ncAvAR-2599
2599	NA	chr2	103293676	103293707	32	*	ncAvAR-2599
2599	NA	chr2	103293709	103293737	29	*	ncAvAR-2599
2599	NA	chr2	103293739	103293752	14	*	ncAvAR-2599
2599	NA	chr2	103293754	103293779	26	*	ncAvAR-2599
2599	NA	chr2	103293781	103293831	51	*	ncAvAR-2599
2599	NA	chr2	103293832	103293846	15	*	ncAvAR-2599
2599	NA	chr2	103293849	103294088	240	*	ncAvAR-2599
2599	NA	chr2	103294090	103294136	47	*	ncAvAR-2599
2599	NA	chr2	103294137	103294205	69	*	ncAvAR-2599
2599	NA	chr2	103294208	103294224	17	*	ncAvAR-2599
2600	NA	chr1	88099752	88100300	549	*	ncAvAR-2600
2601	NA	chr12	23771720	23771730	11	*	ncAvAR-2601
2601	NA	chr12	23771582	23771717	136	*	ncAvAR-2601
2601	NA	chr12	23771252	23771580	329	*	ncAvAR-2601
2601	NA	chr12	23771235	23771251	17	*	ncAvAR-2601
2601	NA	chr12	23771226	23771234	9	*	ncAvAR-2601
2602	NA	chr14	74204060	74204071	12	*	ncAvAR-2602
2602	NA	chr14	74203960	74204059	100	*	ncAvAR-2602
2602	NA	chr14	74203838	74203959	122	*	ncAvAR-2602
2602	NA	chr14	74203668	74203827	160	*	ncAvAR-2602
2602	NA	chr14	74203651	74203667	17	*	ncAvAR-2602
2602	NA	chr14	74203616	74203647	32	*	ncAvAR-2602
2602	NA	chr14	74203579	74203615	37	*	ncAvAR-2602
2602	NA	chr14	74203558	74203578	21	*	ncAvAR-2602
2602	NA	chr14	74203543	74203557	15	*	ncAvAR-2602
2602	NA	chr14	74203533	74203541	9	*	ncAvAR-2602
2602	NA	chr14	74203529	74203531	3	*	ncAvAR-2602
2603	NA	chr8	73490005	73490028	24	*	ncAvAR-2603
2603	NA	chr8	73490031	73490350	320	*	ncAvAR-2603
2603	NA	chr8	73490351	73490496	146	*	ncAvAR-2603
2603	NA	chr8	73490498	73490504	7	*	ncAvAR-2603
2603	NA	chr8	73490508	73490531	24	*	ncAvAR-2603
2603	NA	chr8	73490532	73490539	8	*	ncAvAR-2603
2604	NA	chr8	96055264	96055296	33	*	ncAvAR-2604
2604	NA	chr8	96055299	96055325	27	*	ncAvAR-2604
2604	NA	chr8	96055327	96055519	193	*	ncAvAR-2604
2604	NA	chr8	96055521	96055545	25	*	ncAvAR-2604
2604	NA	chr8	96055546	96055563	18	*	ncAvAR-2604
2604	NA	chr8	96055564	96055790	227	*	ncAvAR-2604
2604	NA	chr8	96055791	96055809	19	*	ncAvAR-2604
2605	NA	chr2	44900769	44900805	37	*	ncAvAR-2605
2605	NA	chr2	44900806	44900846	41	*	ncAvAR-2605
2605	NA	chr2	44900847	44901127	281	*	ncAvAR-2605
2605	NA	chr2	44901131	44901195	65	*	ncAvAR-2605
2605	NA	chr2	44901200	44901224	25	*	ncAvAR-2605
2605	NA	chr2	44901225	44901239	15	*	ncAvAR-2605
2605	NA	chr2	44901240	44901252	13	*	ncAvAR-2605
2605	NA	chr2	44901253	44901258	6	*	ncAvAR-2605
2605	NA	chr2	44901259	44901270	12	*	ncAvAR-2605
2605	NA	chr2	44901271	44901276	6	*	ncAvAR-2605
2605	NA	chr2	44901283	44901314	32	*	ncAvAR-2605
2605	NA	chr2	44901315	44901355	41	*	ncAvAR-2605
2605	NA	chr2	44901356	44901365	10	*	ncAvAR-2605
2605	NA	chr2	44901366	44901470	105	*	ncAvAR-2605
2605	NA	chr2	44901471	44901770	300	*	ncAvAR-2605
2605	NA	chr2	44901771	44901809	39	*	ncAvAR-2605
2605	NA	chr2	44901810	44901853	44	*	ncAvAR-2605
2606	NA	chr2	6535535	6535569	35	*	ncAvAR-2606
2606	NA	chr2	6535570	6535716	147	*	ncAvAR-2606
2606	NA	chr2	6535718	6535890	173	*	ncAvAR-2606
2606	NA	chr2	6535891	6535942	52	*	ncAvAR-2606
2606	NA	chr2	6535944	6535962	19	*	ncAvAR-2606
2606	NA	chr2	6535963	6535985	23	*	ncAvAR-2606
2606	NA	chr2	6535986	6536006	21	*	ncAvAR-2606
2606	NA	chr2	6536013	6536032	20	*	ncAvAR-2606
2606	NA	chr2	6536033	6536060	28	*	ncAvAR-2606
2607	NA	chr4	84366206	84366210	5	*	ncAvAR-2607
2607	NA	chr4	84366211	84366663	453	*	ncAvAR-2607
2607	NA	chr4	84366664	84366734	71	*	ncAvAR-2607
2607	NA	chr4	84366744	84366762	19	*	ncAvAR-2607
2608	NA	chr14	71739756	71739766	11	*	ncAvAR-2608
2608	NA	chr14	71739709	71739755	47	*	ncAvAR-2608
2608	NA	chr14	71739653	71739708	56	*	ncAvAR-2608
2608	NA	chr14	71739648	71739652	5	*	ncAvAR-2608
2608	NA	chr14	71739624	71739647	24	*	ncAvAR-2608
2608	NA	chr14	71739584	71739602	19	*	ncAvAR-2608
2608	NA	chr14	71739543	71739583	41	*	ncAvAR-2608
2608	NA	chr14	71739518	71739540	23	*	ncAvAR-2608
2608	NA	chr14	71739483	71739517	35	*	ncAvAR-2608
2608	NA	chr14	71739456	71739479	24	*	ncAvAR-2608
2608	NA	chr14	71739432	71739452	21	*	ncAvAR-2608
2608	NA	chr14	71739418	71739431	14	*	ncAvAR-2608
2608	NA	chr14	71739380	71739415	36	*	ncAvAR-2608
2608	NA	chr14	71739369	71739379	11	*	ncAvAR-2608
2608	NA	chr14	71739353	71739365	13	*	ncAvAR-2608
2608	NA	chr14	71739303	71739343	41	*	ncAvAR-2608
2608	NA	chr14	71739290	71739301	12	*	ncAvAR-2608
2608	NA	chr14	71739277	71739289	13	*	ncAvAR-2608
2608	NA	chr14	71739238	71739276	39	*	ncAvAR-2608
2608	NA	chr14	71739219	71739237	19	*	ncAvAR-2608
2609	NA	chr7	157635866	157635890	25	*	ncAvAR-2609
2609	NA	chr7	157635891	157636227	337	*	ncAvAR-2609
2609	NA	chr7	157636228	157636376	149	*	ncAvAR-2609
2609	NA	chr7	157636378	157636408	31	*	ncAvAR-2609
2609	NA	chr7	157636411	157636417	7	*	ncAvAR-2609
2610	NA	chr14	29280286	29280294	9	*	ncAvAR-2610
2610	NA	chr14	29280295	29280318	24	*	ncAvAR-2610
2610	NA	chr14	29280320	29280361	42	*	ncAvAR-2610
2610	NA	chr14	29280362	29280427	66	*	ncAvAR-2610
2610	NA	chr14	29280428	29280432	5	*	ncAvAR-2610
2610	NA	chr14	29280438	29280657	220	*	ncAvAR-2610
2610	NA	chr14	29280658	29280734	77	*	ncAvAR-2610
2610	NA	chr14	29280735	29280748	14	*	ncAvAR-2610
2610	NA	chr14	29280749	29280798	50	*	ncAvAR-2610
2610	NA	chr14	29280800	29280824	25	*	ncAvAR-2610
2610	NA	chr14	29280825	29280833	9	*	ncAvAR-2610
2611	NA	chr2	199292596	199292626	31	*	ncAvAR-2611
2611	NA	chr2	199292627	199292645	19	*	ncAvAR-2611
2611	NA	chr2	199292646	199292650	5	*	ncAvAR-2611
2611	NA	chr2	199292653	199292754	102	*	ncAvAR-2611
2611	NA	chr2	199292763	199292793	31	*	ncAvAR-2611
2611	NA	chr2	199292795	199292964	170	*	ncAvAR-2611
2611	NA	chr2	199292969	199292974	6	*	ncAvAR-2611
2611	NA	chr2	199292975	199293030	56	*	ncAvAR-2611
2611	NA	chr2	199293031	199293061	31	*	ncAvAR-2611
2611	NA	chr2	199293062	199293089	28	*	ncAvAR-2611
2612	NA	chr6	132392558	132392596	39	*	ncAvAR-2612
2612	NA	chr6	132392500	132392552	53	*	ncAvAR-2612
2612	NA	chr6	132392448	132392493	46	*	ncAvAR-2612
2612	NA	chr6	132392370	132392447	78	*	ncAvAR-2612
2612	NA	chr6	132392354	132392365	12	*	ncAvAR-2612
2612	NA	chr6	132392335	132392353	19	*	ncAvAR-2612
2612	NA	chr6	132392289	132392327	39	*	ncAvAR-2612
2612	NA	chr6	132392272	132392288	17	*	ncAvAR-2612
2612	NA	chr6	132392245	132392271	27	*	ncAvAR-2612
2612	NA	chr6	132392227	132392244	18	*	ncAvAR-2612
2612	NA	chr6	132392119	132392214	96	*	ncAvAR-2612
2612	NA	chr6	132392030	132392118	89	*	ncAvAR-2612
2612	NA	chr6	132392020	132392028	9	*	ncAvAR-2612
2613	NA	chr14	98542288	98542304	17	*	ncAvAR-2613
2613	NA	chr14	98542306	98542587	282	*	ncAvAR-2613
2613	NA	chr14	98542588	98542725	138	*	ncAvAR-2613
2613	NA	chr14	98542726	98542741	16	*	ncAvAR-2613
2613	NA	chr14	98542742	98542788	47	*	ncAvAR-2613
2613	NA	chr14	98542791	98542810	20	*	ncAvAR-2613
2613	NA	chr14	98542811	98542816	6	*	ncAvAR-2613
2614	NA	chr18	32618379	32618412	34	*	ncAvAR-2614
2614	NA	chr18	32618413	32618425	13	*	ncAvAR-2614
2614	NA	chr18	32618428	32618477	50	*	ncAvAR-2614
2614	NA	chr18	32618478	32618493	16	*	ncAvAR-2614
